,0
409,2048099.984933955
410,2105839.872992407
411,2202245.2709117723
412,2196775.4387083743
413,2169112.6727195513
414,2174765.268908748
415,2252800.3489103075
416,2305659.326060514
417,2355505.798469044
418,2605731.4449563446
419,2286772.2564820894
420,2035894.4704582996
421,2050300.175508228
422,2056198.6144715606
423,2037309.3409490646
424,2048255.7541589004
425,1755084.0379278183
426,1816183.7792636727
427,1859396.211681055
428,1846822.8280932538
429,1854463.3773217418
430,1876432.9177836103
431,2048840.1303694327
432,2000731.08594496
433,2028836.093496274
434,2019703.9597348226
435,2080095.2326771498
436,2086602.976315579
437,2078341.96639777
438,2014425.98123516
439,2034407.430784304
440,2070611.068098876
441,2075494.1829511926
442,2079646.2423116188
443,2074920.9627548857
444,2076920.347103965
445,2189793.7757885465
446,2231810.1861797515
447,2283206.914924049
448,2324072.614230974
449,2353384.7995970394
450,2318273.2017895947
451,2342666.32479538
452,2395017.5039346875
453,2398898.6523777638
454,2243905.105627186
455,2231022.6623778245
456,2266621.5396506162
457,2254731.9717386467
458,2235463.5354419975
459,2266847.1375952
460,2273458.7261048974
461,2318498.7974776574
462,2360853.741982214
463,2379379.9667727477
464,2364599.6435819822
465,2437056.499393386
466,2516756.9771974655
467,2521585.6884564706
468,2632787.111568055
469,2648492.6850949936
470,2581157.899556614
471,2629357.154501104
472,2662686.014962158
473,2662686.014962158
474,2758655.918993811
475,2822989.3555790875
476,2877100.6842894666
477,2832331.384155407
478,2859341.87521648
479,2872226.5221842607
480,2761002.7888494413
481,2595058.1457053227
482,2681911.6168487184
483,2519961.06102427
484,2653343.9841293176
485,2756128.6267442354
486,2779912.446203185
487,2798145.036684136
488,2819830.169750836
489,2680377.3382612723
490,2482751.049863619
491,2197499.745622877
492,2339484.5534483306
493,2378951.0833633365
494,2528581.124729244
495,2367465.4703962146
496,2343659.0631619464
497,2115592.6053166133
498,2195155.216907796
499,2181494.202377966
500,2359861.0058721686
501,2362975.013893261
502,2346773.07343956
503,2316219.9662435465
504,2418575.7254490536
505,2438229.9354494615
506,2487128.8450420625
507,2581090.4137827414
508,2557261.4187731547
509,2538148.751250147
510,2668801.374192875
511,2655758.6150543834
512,2653614.7553680176
513,2680512.5851045805
514,2678842.7821217426
515,2719189.389078805
516,2708719.097740527
517,2638563.9362341156
518,2634637.612240402
519,2645875.044000664
520,2669387.814668829
521,2694142.060014589
522,2734217.895732952
523,2731103.8854553383
524,2773503.7279584487
525,2757640.5951084467
526,2779438.389499657
527,2724153.624733202
528,2821048.7791010286
529,2855663.7346861474
530,2890842.820523985
531,2973544.369729084
532,2970723.7184654893
533,2982705.978167979
534,3041601.1223953306
535,3207929.198102659
536,3278377.7163665686
537,3362478.299572326
538,3469843.7452784306
539,3509964.4789953465
540,3562654.4657383533
541,3603068.558469288
542,3888834.4131344026
543,3961065.6710012225
544,4032755.3886471638
545,4171395.9064206276
546,3890842.748425375
547,4072876.397659643
548,4081902.481703146
549,3922862.925987046
550,3913881.739942097
551,4150004.1323679457
552,4261837.444545164
553,4485368.2737216875
554,4704295.985070747
555,4606069.560028219
556,4904381.527096457
557,5236135.291245823
558,5514183.744766817
559,5201294.737716121
560,4969865.81196249
561,4600811.965359803
562,4864667.089013633
563,5089890.581987356
564,4909052.681288919
565,5159390.98910073
566,5433490.530852691
567,5615524.455382523
568,5675999.329043522
569,5668011.156660702
570,6062902.33356395
571,6460929.830968046
572,6165235.229698574
573,6330999.725744312
574,6372045.712053921
575,6651628.444162361
576,6675096.592127536
577,6001569.695340649
578,6131071.745298185
579,5655735.813239758
580,5561435.712190942
581,5683242.673484113
582,5993107.741549865
583,5750328.998007027
584,5843546.014101042
585,6141835.393393962
586,6068069.854683175
587,6104873.292657649
588,6194005.872587239
589,5886690.409250817
590,5843116.855396068
591,5592733.372033619
592,5759715.926838421
593,5810126.8047952335
594,5730088.069978582
595,5598126.766392991
596,5493672.320795235
597,5655961.135888777
598,5785914.3794789575
599,5870714.064485178
600,5871504.065721523
601,5886329.564462926
602,5683467.993876612
603,5802341.917877242
604,5682971.6246933285
605,5353790.605896261
606,5275331.325217692
607,5413092.043501183
608,5320709.653603024
609,5039637.816201255
610,4510528.537149456
611,4354738.238554278
612,5028512.770469939
613,5232660.160884754
614,5130101.391509984
615,6358032.804580702
616,6019915.497737238
617,6341154.070293252
618,6161263.730154223
619,6216458.69666705
620,5813940.192168874
621,5707815.94358828
622,6028986.755074858
623,6338649.090523431
624,6152350.582730793
625,6221693.4305211045
626,6488324.305183455
627,6133869.808786461
628,6116742.615740065
629,6328991.112901253
630,6534695.371935354
631,7340318.546112096
632,7252381.987757379
633,7624707.954551869
634,7717225.315997773
635,7542412.7009808635
636,7629988.412291168
637,8237759.97993428
638,8765988.631352896
639,9191455.778523037
640,9759805.438954132
641,9436672.291357389
642,9876016.27101423
643,9774608.347663695
644,9388585.695480889
645,9463231.586529296
646,9223949.459940588
647,9030069.350694789
648,9252968.56384472
649,9368051.13539938
650,9781355.875768652
651,9864666.455481544
652,9821340.809794612
653,9890119.527332203
654,9889623.708740048
655,10332713.867548743
656,10301753.91412751
657,10613357.64968431
658,11038981.80558639
659,10332149.737296024
660,10341604.427196853
661,9559381.639915852
662,9875790.397774084
663,10373557.116728133
664,10379784.58669223
665,9542322.20793889
666,9536252.299554376
667,9303559.586643392
668,9390052.215255419
669,9321318.673268465
670,8761205.093388008
671,7119269.835891032
672,8208199.33580927
673,8180037.996467439
674,8084902.718631641
675,9173268.08604064
676,8856836.18981596
677,8813917.115058685
678,8193577.122532694
679,8192809.706815146
680,8557689.04370422
681,8310465.021465586
682,8859318.581810461
683,8783228.761019364
684,9478958.921944862
685,9420424.897800965
686,9394113.510796877
687,9790449.170290463
688,9937191.347657949
689,9949781.809725018
690,9742543.272103472
691,9543698.37661215
692,9767207.443900041
693,9862883.715878634
694,9989429.590177178
695,10403703.928290052
696,10768222.422647754
697,10790720.420021683
698,10891112.466639204
699,12291126.194564514
700,12743106.913021319
701,13159615.737217396
702,12813013.888807828
703,12919972.765840799
704,12649009.546846204
705,12615568.300356204
706,12881454.349332849
707,13565022.654048603
708,13610491.33353521
709,13558184.779355412
710,13381950.26726696
711,12471038.571887732
712,12976859.572520655
713,13324432.119856076
714,13044781.073830552
715,12982027.09363988
716,13886351.027114764
717,13833728.250850065
718,14596139.268807597
719,15270636.318442253
720,15972842.958681922
721,16264520.336521797
722,16653071.657432001
723,16715035.636386327
724,15847063.949509792
725,16121502.298865454
726,16833006.069682892
727,16119697.522078352
728,14934031.25525856
729,14346117.183080688
730,13426516.557231756
731,14801686.516853243
732,14973768.281116705
733,16507728.78710422
734,17762692.72616368
735,17395557.418854862
736,17578695.914932556
737,18134568.049916655
738,18504974.651530586
739,18213026.229412965
740,18624367.53248982
741,18139712.43492595
742,18624684.855756976
743,19836954.49211705
744,21054640.661202952
745,22155371.16803
746,22697952.076090578
747,22313916.010849237
748,23092391.520052653
749,24766730.110122424
750,24990125.690199118
751,25551098.144850213
752,26304776.162482698
753,26890343.364804942
754,32249129.01012836
755,40391106.36148367
756,37389259.10084531
757,34249986.64177604
758,34875494.69472978
759,38218305.800284244
760,39298275.87604615
761,37025505.27376256
762,37377073.00734339
763,39956051.75071642
764,43996352.62068936
765,43191678.10825429
766,43131651.12919221
767,40113554.27714596
768,37513817.30055927
769,35659635.74600909
770,31211805.8501246
771,33169113.077566583
772,31423918.825146917
773,31651375.71430419
774,36329595.50279069
775,35739967.01395307
776,32959933.128554206
777,33072082.674098928
778,29226970.87156673
779,31944273.90160225
780,30817818.1842341
781,33807481.54019592
782,34301434.86951981
783,35199981.98735471
784,39330091.94225631
785,39550102.74081669
786,37182108.71196054
787,34231707.49024055
788,32934886.625376683
789,33787624.58403921
790,30250527.899491552
791,31547575.747803908
792,32404152.45487972
793,31076866.344978433
794,31184727.597994093
795,25928613.65866552
796,25247369.085438948
797,25893412.810939055
798,26192401.844880085
799,29107375.25799032
800,26175927.4814143
801,24666993.64152811
802,24524832.81784294
803,25632784.63418291
804,25407132.53309534
805,25208558.68413828
806,25816239.363628108
807,26596092.122378353
808,25490623.810497742
809,22805136.824107174
810,23064185.007416707
811,20693575.262278643
812,19926831.89998887
813,20703436.52310913
814,18677305.42740064
815,15694771.91964213
816,17497122.90152846
817,17197682.123363655
818,18651536.13346508
819,19715238.98310741
820,19455558.369167194
821,18345507.591139413
822,20143052.449542057
823,19402325.185916886
824,21424890.804676075
825,22940755.0682082
826,23093070.23644231
827,25076100.472060878
828,23810416.9344523
829,25330183.835277084
830,25732748.086225707
831,24123172.077907067
832,22576551.697009664
833,23244706.688286763
834,22143458.325683367
835,21808726.350947343
836,23392735.797947604
837,24202599.8574035
838,23463139.682225924
839,24711220.573298078
840,25016754.398213845
841,25926808.893161017
842,25978481.892962676
843,26115453.14706183
844,24325130.708380442
845,22487577.77984191
846,21200095.917559676
847,21070576.775653128
848,20006931.038595535
849,21614337.977760214
850,20771849.886765894
851,20748683.743692514
852,18662164.762150213
853,18732225.642343484
854,18816823.84577128
855,17865735.86825271
856,18558059.866965115
857,19476429.3700349
858,20114639.076891482
859,20150317.132255785
860,19697168.342965186
861,20038254.09564922
862,19560983.499836184
863,19172081.655731194
864,18525837.225891914
865,17676542.996863812
866,17950584.19306509
867,16170624.864685759
868,15549653.677554857
869,15736973.393866204
870,15445195.63986687
871,15985808.562403865
872,16825962.90381685
873,15466881.245148016
874,15371270.001284152
875,14976025.880861191
876,15596071.512808992
877,15849781.286269438
878,15279335.645577233
879,15423825.168574873
880,15725216.603366753
881,17803386.31401321
882,17818528.0023553
883,18022254.33656274
884,18795974.55171331
885,18185699.066332538
886,17832360.68751688
887,18422077.765677292
888,18717443.157103855
889,19962003.54223988
890,20074269.320687626
891,19864134.59859415
892,20153926.809881166
893,21883880.663322534
894,19961800.800398696
895,20945157.69957036
896,20280679.77508075
897,21096283.69164047
898,21255598.667770956
899,20852727.510487866
900,20578460.43328375
901,20842279.72316893
902,21988497.366968594
903,21891236.64658982
904,22246404.10459992
905,21787523.464698505
906,21151636.467971746
907,20839798.347081028
908,21043703.1827479
909,20409059.077633593
910,19049570.831805695
911,19192637.85825476
912,19686947.53786919
913,19670811.97582254
914,19205027.114659503
915,18885606.028278563
916,18266146.583912753
917,18619642.52972299
918,18611089.933166564
919,19211503.816553798
920,18998797.36416601
921,18147584.807470344
922,17055481.455526493
923,17122096.290201735
924,16880189.58556404
925,16599784.075103238
926,16627631.250546128
927,16103581.409423102
928,16861602.996826585
929,16712513.417201212
930,16910259.776512165
931,17016928.485086165
932,17247050.004785262
933,17420317.5326205
934,16956059.132154293
935,17225187.492549807
936,17270806.182494134
937,17325539.57973694
938,17205243.97945978
939,16995562.79618737
940,15312607.505698374
941,15585368.96824457
942,14853131.183825864
943,14328679.816232597
944,15062925.832800133
945,14569360.249790313
946,14780485.639622862
947,14665672.743210962
948,15197095.08498845
949,15276329.346714437
950,15291241.816799577
951,15185635.055868376
952,13728085.298738897
953,13905842.980227439
954,13930095.98352906
955,14101446.714165963
956,13750601.06731035
957,13893772.662068833
958,13321424.475937307
959,14031777.7151131
960,14450734.68650348
961,14409718.512684684
962,14924920.779755868
963,14734077.095915759
964,14887401.110660966
965,14981232.781294592
966,15058751.839041779
967,15472587.43570642
968,15285218.223582733
969,15212730.20884044
970,14283671.415326796
971,14429775.491476577
972,14055489.829063136
973,14076335.55838817
974,14162225.735376984
975,14350654.69545246
976,15212730.20884044
977,16519662.602185823
978,16631880.11139138
979,16848645.734549887
980,16594316.378537644
981,16741323.771895982
982,16739519.337169874
983,17399696.53049601
984,19008651.30096918
985,18460692.720078245
986,17942219.77871335
987,18423737.074315935
988,18484968.85736087
989,18544325.702763125
990,18458639.366062805
991,17556111.790176272
992,17205221.594501756
993,17074909.643738817
994,16775390.69319713
995,15869478.977315018
996,15949863.582676575
997,15686622.612887451
998,15238381.990006898
999,14229186.32145984
1000,14821252.894152328
1001,13955995.980083724
1002,14206467.461622879
1003,14267291.737810012
1004,14210618.673350783
1005,13989837.380039474
1006,14235322.895318482
1007,14294455.101507828
1008,14849228.451449081
1009,14495315.090711854
1010,14681014.132735701
1011,14235345.456251785
1012,14641961.157186769
1013,14389165.899517318
1014,14746012.181584045
1015,15163569.935171386
1016,15261100.849843856
1017,15134917.54987552
1018,15535103.38481891
1019,16012582.97726123
1020,15901763.672872802
1021,15746251.159609482
1022,15880150.29876773
1023,16231356.3475085
1024,16410648.08447406
1025,16382085.942911409
1026,16611305.02527835
1027,15327971.456156418
1028,14733129.888667557
1029,14593026.492850753
1030,14049104.951828644
1031,14218041.220407745
1032,14283106.952056
1033,14263930.158747742
1034,14332966.614657471
1035,14706372.621769212
1036,14695994.592449447
1037,14764782.878092835
1038,14706079.329636263
1039,14173686.42553241
1040,14376960.434599945
1041,14438416.416919587
1042,14711697.002028916
1043,15197388.774193833
1044,15168127.24369876
1045,15142520.58439891
1046,14882573.510872146
1047,14546550.970244858
1048,14656039.17956836
1049,15066084.142365525
1050,14992490.37792842
1051,14897350.922186157
1052,14950594.724783204
1053,14869510.730489228
1054,14793886.48205478
1055,14673162.92794597
1056,14840339.44372737
1057,14943645.957325622
1058,14866555.248226427
1059,14899584.454583237
1060,15010764.733904526
1061,14989128.79886615
1062,14860283.30876796
1063,14117374.336006042
1064,14158751.087685272
1065,14184493.112584945
1066,14195638.21363704
1067,14885122.89633548
1068,14884152.776203414
1069,14767557.872889208
1070,14614775.232555648
1071,14589281.377922317
1072,14642931.277318832
1073,14627499.59893901
1074,14638351.407858154
1075,14612586.822025176
1076,14657934.297965882
1077,14613827.673356889
1078,14610353.289628098
1079,14623055.095078155
1080,14636614.21599376
1081,14289717.305514023
1082,14293417.298575852
1083,14255830.783691665
1084,14391579.919380829
1085,14415629.874282714
1086,14354309.257562898
1087,14387857.365385696
1088,14486065.108057281
1089,14579354.567268632
1090,14735318.29919803
1091,14562907.646890137
1092,14409267.691091035
1093,14462511.49368808
1094,14467136.485015366
1095,14376892.751800034
1096,14350315.972368117
1097,12948966.161133835
1098,12745195.811533615
1099,12581674.166947434
1100,12533799.8664767
1101,12689944.08587253
1102,10993249.096757766
1103,10046547.213462327
1104,10385638.041018937
1105,9852681.113582488
1106,9810198.876171371
1107,8758069.75154712
1108,9049579.570765946
1109,8528782.986380264
1110,8622613.907990906
1111,9607849.865369294
1112,9656189.947588552
1113,9066045.570925735
1114,9511406.234267723
1115,9342664.287519354
1116,8788235.765650995
1117,8929834.867870389
1118,8472075.690216934
1119,7946647.1138463635
1120,7718410.505978561
1121,7845152.222887569
1122,8156762.836486858
1123,7905031.8299314985
1124,7728903.314046509
1125,7869597.961986311
1126,7478678.159545445
1127,7318061.246402599
1128,7305149.3580538025
1129,7341421.430097934
1130,8002514.836462097
1131,8341367.34611194
1132,8453927.535589544
1133,9330398.221679032
1134,8793679.290199477
1135,9059083.395505492
1136,9024785.876648953
1137,9204413.439875022
1138,8610815.916089933
1139,8705136.206904868
1140,8248358.569727917
1141,8855439.56761924
1142,8621911.545527479
1143,8724662.823276658
1144,8446594.262145666
1145,8907726.364754751
1146,9026681.371814063
1147,8923572.794308057
1148,9039554.854686094
1149,9348640.376435032
1150,8599392.911717497
1151,8762438.209270088
1152,8698504.231048366
1153,8691035.533346238
1154,8699468.363508731
1155,8710294.15967178
1156,8721194.14746399
1157,8682300.434055435
1158,8489136.69889512
1159,8793298.7007912
1160,8810371.822434478
1161,8827386.615040788
1162,8804030.036582597
1163,8944318.698271504
1164,8917891.01502342
1165,8813270.309011474
1166,8822134.24928019
1167,8816631.54740365
1168,8856455.991810817
1169,8938898.309960123
1170,9137016.507293321
1171,9084005.253772398
1172,9100426.014748728
1173,9187698.055670677
1174,9224441.015002541
1175,9093250.559545496
1176,9081160.73069177
1177,9107913.911805095
1178,9077100.03342828
1179,8943770.269056007
1180,8993427.21941565
1181,9223515.861066643
1182,9182998.500458822
1183,9249028.46609164
1184,9267721.426648641
1185,9264888.249461371
1186,9383962.08946858
1187,11012172.819564968
1188,11222314.347400978
1189,11109006.511154618
1190,11365935.635706447
1191,11418132.809534408
1192,11731909.82321764
1193,11936930.161327558
1194,11745584.880257305
1195,12015398.95765966
1196,11428669.85733647
1197,11485187.792818302
1198,11501087.951234272
1199,11661576.964190125
1200,11434582.62673674
1201,11814623.68476019
1202,11851575.718517072
1203,11956365.636040986
1204,11968609.267289225
1205,12045482.299479535
1206,11992791.963954397
1207,12184185.288532117
1208,12574481.879031865
1209,12331962.181179207
1210,11758122.399247138
1211,11913415.28633693
1212,11888469.328481074
1213,11926479.864826236
1214,11841230.059624413
1215,12074451.81253439
1216,12191701.871815182
1217,12423146.772996107
1218,13016512.257582167
1219,13158371.040656075
1220,13078372.130242
1221,12968045.949197166
1222,13154612.488435756
1223,13499695.064451857
1224,13933025.992242066
1225,14393991.624492584
1226,16257350.371264897
1227,15733033.888723584
1228,17633890.923594303
1229,18038861.96858893
1230,18514336.658876177
1231,17791804.260831244
1232,16571227.14488301
1233,16407236.654773563
1234,18497466.035145864
1235,18002522.883804604
1236,17968723.68858679
1237,17329659.910059333
1238,17784894.81708041
1239,18022968.71607464
1240,18170003.49163773
1241,19570297.84826582
1242,19869370.86391201
1243,19675760.51251601
1244,19539325.56957628
1245,18772218.806884818
1246,19347588.98039834
1247,19323933.442500748
1248,19727642.455959477
1249,18522971.48384282
1250,17392163.22730527
1251,17654909.589241393
1252,17649927.78096125
1253,18150618.007440317
1254,17947967.505862124
1255,17347732.49232844
1256,18052203.753265735
1257,17888376.4712039
1258,18380527.716073178
1259,18572445.35674089
1260,19616811.228117798
1261,19942912.41558117
1262,20295117.41507067
1263,21030297.395618558
1264,20492017.594992757
1265,20924643.604165792
1266,21496875.921856057
1267,22889779.75441592
1268,24146726.71021275
1269,24493443.15578699
1270,24844787.796341047
