last_state
4915.294165395538
9256.148389
182.6628176
195.7683596611023
0.0
55.569742986761405
-1.220064941190515
52.512703447037794
49.222836355812476
277.9335117182811
72.02528008921301
36.094606063426596
15.865071013460105
69.11800143098452
69.11800143098452
13.427074371381195
13.427074371381195
6.4549246168187935
6.4549246168187935
