Date,Symbol,Open,High,Low,Close,Volume,Market Cap,1Dreturn,Norm_Close,label,,prob_sell,prob_hold,prob_buy,pred
12/31/15,ETH,0.912097991,0.975413978,0.910277009,0.933542013,663994,70858022.75,0.015512919,0.621604452,1,,0.2304,0.5279,0.2417,1
1/1/16,ETH,0.933712006,0.954822004,0.931442022,0.948023975,206062,71980386.46,-0.011497558,0.857366942,1,,0.2297,0.5296,0.2407,1
1/2/16,ETH,0.947400987,0.969636977,0.936559975,0.937124014,255504,71176658.05,0.037114596,0.647607581,2,,0.2304,0.5297,0.24,1
1/3/16,ETH,0.938430011,0.991361976,0.934312999,0.971904993,407632,73843291.67,-0.017928708,1.21918375,0,,0.2325,0.5259,0.2416,1
1/4/16,ETH,0.972045004,0.976437986,0.929835021,0.954479992,346245,72543706.62,-0.004509253,0.889048604,1,,0.2345,0.5238,0.2417,1
1/5/16,ETH,0.953146994,0.970597029,0.946542978,0.950176001,219833,72240974.34,0.000719891,0.802951784,1,,0.2384,0.5156,0.246,1
1/6/16,ETH,0.950028002,0.960659027,0.935707986,0.950860023,308791,72317149.06,-0.009312669,0.857778433,1,,0.2408,0.5111,0.2481,1
1/7/16,ETH,0.95580101,0.974623024,0.935829997,0.942004979,647462,71667152.12,0.04754116,0.734504371,2,,0.2437,0.5029,0.2535,1
1/8/16,ETH,0.942752004,0.991824985,0.939715028,0.986788988,545600,75099809.23,4.46E-05,1.516604734,1,,0.2453,0.5,0.2547,1
1/9/16,ETH,0.985500991,0.992344975,0.97359997,0.986832976,226281,75128312.24,0.012563427,1.463939255,1,,0.2475,0.4935,0.259,1
1/10/16,ETH,0.98555702,1.001029968,0.975099027,0.999230981,390888,76097646.37,0.062416989,1.653633351,2,,0.2471,0.4931,0.2598,1
1/11/16,ETH,0.99921602,1.069910049,0.99921602,1.06159997,1011920,80874514.48,0.074792827,2.54769353,2,,0.249,0.4862,0.2648,1
1/12/16,ETH,1.066100001,1.28283,1.050089955,1.141000032,2898760,86951445.92,-0.013847501,3.332639811,1,,0.2466,0.4897,0.2637,1
1/13/16,ETH,1.135470033,1.152179956,1.077029943,1.125200033,1005910,85775571.84,0.057225331,2.784424976,2,,0.2487,0.4845,0.2668,1
1/14/16,ETH,1.122099996,1.189589977,1.103189945,1.189589977,751961,90714398.68,0.015484311,3.170036437,1,,0.2445,0.4919,0.2636,1
1/15/16,ETH,1.184440017,1.319380045,1.142930031,1.208009958,3910550,92149709.35,0.010165469,2.992134639,1,,0.2468,0.4865,0.2667,1
1/16/16,ETH,1.220460057,1.308159947,1.168009996,1.220289946,2462630,93117298.09,0.087831584,2.799733094,2,,0.2415,0.4945,0.264,1
1/17/16,ETH,1.221469998,1.328830004,1.20776999,1.327469945,1171150,101329330.1,0.074480058,3.311387838,2,,0.2433,0.4889,0.2678,1
1/18/16,ETH,1.332309961,1.542899966,1.322219968,1.426339984,4278930,108912541.7,-0.038525176,3.516198985,0,,0.2378,0.4958,0.2664,1
1/19/16,ETH,1.422610044,1.46468997,1.305009961,1.371389985,2446740,104750745.9,0.116983554,2.78760112,2,,0.2394,0.4909,0.2698,1
1/20/16,ETH,1.363180041,1.619240046,1.353710055,1.531820059,2933220,117043471.8,0.014198778,3.337744331,1,,0.2339,0.4946,0.2716,1
1/21/16,ETH,1.532699943,1.585489988,1.486690044,1.553570032,1614960,118743869,-0.033664383,3.060755264,0,,0.2342,0.4909,0.2749,1
1/22/16,ETH,1.547029972,1.581459999,1.465880036,1.501270056,1567240,114784064.9,0.314000737,2.538547271,2,,0.2304,0.4896,0.28,1
1/23/16,ETH,1.504119992,2.030119896,1.49605,1.972669959,7370980,150874911.8,0.08543249,3.984636981,2,,0.2296,0.4858,0.2846,1
1/24/16,ETH,1.900539994,2.298419952,1.900539994,2.141200066,9669770,163819883.5,0.167228603,3.838693776,2,,0.2269,0.4801,0.293,1
1/25/16,ETH,2.14763999,2.662580013,2.056139946,2.499269962,10739300,191276219.8,-0.089186009,4.063022638,0,,0.2256,0.4767,0.2977,1
1/26/16,ETH,2.532740116,2.836990118,1.99477005,2.276370049,13939200,174275655.9,0.04928021,3.023121746,2,,0.2245,0.4655,0.3099,1
